Date,Country,Cumulative no. of cases,Cumulative no. of deaths,Link
14-05-2009,Colombia,7,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,Costa Rica,8,1,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,Cuba,1,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,Denmark,1,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,El Salvador,4,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,Finland,2,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,France,14,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,Germany,12,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,Guatemala,3,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,Ireland,1,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,Israel,7,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,Italy,9,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,Japan,4,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,Mexico,2446,60,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,Netherlands,3,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,New Zealand,7,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,Norway,2,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,Panama,29,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,Poland,1,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,Portugal,1,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,Republic of Korea,3,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,Spain,100,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,Sweden,2,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,Switzerland,1,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,Thailand,2,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,United Kingdom,71,0,https://www.who.int/csr/don/2009_05_14/en/
14-05-2009,United States of America,3352,3,https://www.who.int/csr/don/2009_05_14/en/
15-05-2009,Argentina,1,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Australia,1,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Austria,1,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Belgium,1,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Brazil,8,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Canada,449,1,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,China,4,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Colombia,10,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Costa Rica,8,1,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Cuba,3,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Denmark,1,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,El Salvador,4,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Finland,2,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,France,14,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Germany,12,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Guatemala,3,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Ireland,1,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Israel,7,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Italy,9,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Japan,4,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Mexico,2446,60,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Netherlands,3,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,New Zealand,7,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Norway,2,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Panama,40,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Poland,1,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Portugal,1,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Republic of Korea,3,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Spain,100,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Sweden,2,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Switzerland,1,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,Thailand,2,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,United Kingdom,71,0,https://www.who.int/csr/don/2009_05_15/en/
15-05-2009,United States of America,4298,3,https://www.who.int/csr/don/2009_05_15/en/
16-05-2009,Argentina,1,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Australia,1,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Austria,1,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Belgium,2,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Brazil,8,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Canada,496,1,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,China,4,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Colombia,11,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Costa Rica,9,1,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Cuba,3,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Denmark,1,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Ecuador,1,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,El Salvador,4,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Finland,2,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,France,14,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Germany,14,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Guatemala,3,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Ireland,1,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Israel,7,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Italy,9,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Japan,4,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Mexico,2895,66,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Netherlands,3,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,New Zealand,9,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Norway,2,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Panama,43,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Peru,1,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Poland,1,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Portugal,1,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Republic of Korea,3,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Spain,100,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Sweden,2,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Switzerland,1,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,Thailand,2,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,United Kingdom,78,0,https://www.who.int/csr/don/2009_05_16/en/
16-05-2009,United States of America,4714,4,https://www.who.int/csr/don/2009_05_16/en/
17-05-2009,Argentina,1,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Australia,1,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Austria,1,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Belgium,4,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Brazil,8,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Canada,496,1,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,China,5,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Colombia,11,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Costa Rica,9,1,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Cuba,3,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Denmark,1,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Ecuador,1,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,El Salvador,4,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Finland,2,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,France,14,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Germany,14,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Guatemala,3,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,India,1,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Ireland,1,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Israel,7,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Italy,9,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Japan,7,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Malaysia,2,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Mexico,2895,66,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Netherlands,3,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,New Zealand,9,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Norway,2,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Panama,54,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Peru,1,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Poland,1,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Portugal,1,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Republic of Korea,3,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Spain,103,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Sweden,3,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Switzerland,1,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Thailand,2,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,Turkey,1,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,United Kingdom,82,0,https://www.who.int/csr/don/2009_05_17/en/
17-05-2009,United States of America,4714,4,https://www.who.int/csr/don/2009_05_17/en/
18-05-2009,Argentina,1,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Australia,1,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Austria,1,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Belgium,5,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Brazil,8,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Canada,496,1,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Chile,1,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,China,6,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Colombia,11,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Costa Rica,9,1,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Cuba,3,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Denmark,1,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Ecuador,1,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,El Salvador,4,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Finland,2,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,France,14,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Germany,14,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Guatemala,3,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,India,1,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Ireland,1,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Israel,7,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Italy,9,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Japan,125,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Malaysia,2,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Mexico,3103,68,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Netherlands,3,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,New Zealand,9,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Norway,2,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Panama,54,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Peru,1,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Poland,1,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Portugal,1,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Republic of Korea,3,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Spain,103,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Sweden,3,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Switzerland,1,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Thailand,2,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,Turkey,2,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,UK,101,0,https://www.who.int/csr/don/2009_05_18/en/
18-05-2009,United States of America,4714,4,https://www.who.int/csr/don/2009_05_18/en/
19-05-2009,Argentina,1,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Australia,1,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Austria,1,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Belgium,5,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Brazil,8,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Canada,496,1,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Chile,4,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,China,7,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Colombia,11,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Costa Rica,9,1,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Cuba,3,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Denmark,1,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Ecuador,1,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,El Salvador,6,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Finland,2,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,France,14,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Germany,14,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Guatemala,3,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,India,1,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Ireland,1,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Israel,7,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Italy,9,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Japan,159,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Malaysia,2,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Mexico,3648,72,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Netherlands,3,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,New Zealand,9,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Norway,2,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Panama,59,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Peru,2,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Poland,1,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Portugal,1,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Republic of Korea,3,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Spain,103,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Sweden,3,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Switzerland,1,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Thailand,2,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,Turkey,2,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,UK,102,0,https://www.who.int/csr/don/2009_05_19/en/
19-05-2009,United States of America,5123,5,https://www.who.int/csr/don/2009_05_19/en/
20-05-2009,Argentina,1,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Australia,1,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Austria,1,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Belgium,5,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Brazil,8,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Canada,496,1,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Chile,5,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,China,7,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Colombia,12,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Costa Rica,9,1,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Cuba,3,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Denmark,1,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Ecuador,1,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,El Salvador,6,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Finland,2,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,France,15,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Germany,14,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Greece,1,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Guatemala,3,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,India,1,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Ireland,1,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Israel,7,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Italy,9,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Japan,210,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Malaysia,2,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Mexico,3648,72,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Netherlands,3,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,New Zealand,9,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Norway,2,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Panama,65,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Peru,3,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Poland,2,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Portugal,1,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Republic of Korea,3,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Spain,107,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Sweden,3,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Switzerland,1,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Thailand,2,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,Turkey,2,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,United Kingdom,102,0,https://www.who.int/csr/don/2009_05_20/en/
20-05-2009,United States of America,5469,6,https://www.who.int/csr/don/2009_05_20/en/
21-05-2009,Argentina,1,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Australia,3,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Austria,1,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Belgium,5,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Brazil,8,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Canada,719,1,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Chile,5,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,China,8,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Colombia,12,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Costa Rica,20,1,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Cuba,4,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Denmark,1,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Ecuador,1,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,El Salvador,6,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Finland,2,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,France,16,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Germany,14,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Greece,1,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Guatemala,4,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,India,1,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Ireland,1,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Israel,7,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Italy,10,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Japan,259,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Malaysia,2,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Mexico,3892,75,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Netherlands,3,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,New Zealand,9,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Norway,3,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Panama,69,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Peru,3,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Poland,2,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Portugal,1,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Republic of Korea,3,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Spain,111,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Sweden,3,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Switzerland,1,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Thailand,2,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,Turkey,2,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,United Kingdom,109,0,https://www.who.int/csr/don/2009_05_21/en/
21-05-2009,United States of America,5710,8,https://www.who.int/csr/don/2009_05_21/en/
22-05-2009,Argentina,1,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Australia,7,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Austria,1,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Belgium,5,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Brazil,8,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Canada,719,1,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Chile,24,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,China,11,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Colombia,12,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Costa Rica,20,1,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Cuba,4,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Denmark,1,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Ecuador,8,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,El Salvador,6,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Finland,2,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,France,16,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Germany,14,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Greece,1,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Guatemala,4,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,India,1,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Ireland,1,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Israel,7,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Italy,10,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Japan,294,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Malaysia,2,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Mexico,3892,75,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Netherlands,3,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,New Zealand,9,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Norway,3,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Panama,73,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Peru,5,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Philippines,1,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Poland,2,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Portugal,1,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Republic of Korea,3,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Spain,113,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Sweden,3,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Switzerland,1,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Thailand,2,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,Turkey,2,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,United Kingdom,112,0,https://www.who.int/csr/don/2009_05_22/en/
22-05-2009,United States of America,5764,9,https://www.who.int/csr/don/2009_05_22/en/
23-05-2009,Argentina,1,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Australia,12,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Austria,1,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Belgium,7,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Brazil,8,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Canada,719,1,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Chile,24,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,China,11,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Colombia,12,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Costa Rica,20,1,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Cuba,4,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Denmark,1,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Ecuador,8,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,El Salvador,6,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Finland,2,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,France,16,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Germany,17,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Greece,1,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Guatemala,4,0,https://www.who.int/csr/don/2009_05_23/en/
